Unnamed: 0,db_path,generated_sql,gold_sql,question,isCorrect,response
1684,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York',SELECT DISTINCT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE LOCATION  =  'New York',What are all the different contents stored in boxes in New York?,True,SELECT DISTINCT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York'
1685,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT T2.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.value  >  150,SELECT CONTENTS FROM boxes WHERE Value  >  150,Select contents of all boxes with a value larger than $150.,False,SELECT T2.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.value  >  150
1686,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT contents FROM boxes WHERE value  >  150,SELECT CONTENTS FROM boxes WHERE Value  >  150,What are the contents of boxes with value greater than 150?,True,SELECT contents FROM boxes WHERE value  >  150
1687,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT T1.code,  avg(T2.value) FROM warehouses AS T1 JOIN boxes AS T2 ON T1.code  =  T2.warehouse GROUP BY T1.code","SELECT warehouse ,  avg(value) FROM boxes GROUP BY warehouse",Select the warehouse code and the average value of the boxes in each warehouse.,True,"SELECT T1.warehouse,  avg(T2.value) FROM warehouses AS T1 JOIN boxes AS T2 ON T1.code  =  T2.warehouse GROUP BY T1.code"
1688,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(T1.Value),  T2.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code GROUP BY T2.code","SELECT warehouse ,  avg(value) FROM boxes GROUP BY warehouse",What is the average value of boxes for each warehouse?,False,"SELECT avg(T1.Value),  T2.warehouse FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code GROUP BY T2.warehouse"
1689,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(value),  sum(value) FROM boxes","SELECT avg(value) ,  sum(value) FROM boxes",Find the average and total values of all boxes.,True,"SELECT avg(value),  sum(value) FROM boxes"
1690,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(value),  sum(value) FROM boxes","SELECT avg(value) ,  sum(value) FROM boxes",What are the average and total values across all boxes?,True,"SELECT avg(value),  sum(value) FROM boxes"
1691,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(capacity),  sum(capacity) FROM WAREHOUSES","SELECT avg(capacity) ,  sum(capacity) FROM warehouses",Find the average and total capacity of all warehouses.,True,"SELECT avg(capacity),  sum(capacity) FROM WAREHOUSES"
1692,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(capacity),  sum(capacity) FROM WAREHOUSES","SELECT avg(capacity) ,  sum(capacity) FROM warehouses",What are the average and total capacities across all warehouses?,True,"SELECT avg(capacity),  sum(capacity) FROM WAREHOUSES"
1693,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(value),  max(value),  DISTINCT(contents) FROM boxes","SELECT avg(value) ,  max(value) ,  CONTENTS FROM boxes GROUP BY CONTENTS",Find the average and maximum value for each different content.,False,"SELECT avg(value),  max(value),  distinct(contents) FROM boxes"
1694,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT avg(value),  max(value),  contents FROM boxes GROUP BY contents","SELECT avg(value) ,  max(value) ,  CONTENTS FROM boxes GROUP BY CONTENTS",What are the average and maximum values for each type of content in boxes?,True,"SELECT avg(value),  max(value),  contents FROM boxes GROUP BY contents"
1695,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code GROUP BY T1.contents ORDER BY sum(T1.value) DESC LIMIT 1,SELECT CONTENTS FROM boxes ORDER BY value DESC LIMIT 1,Find the content that has the highest total values in all boxes.,True,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code GROUP BY T1.contents ORDER BY sum(T1.value) DESC LIMIT 1
1696,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code ORDER BY T1.value DESC LIMIT 1,SELECT CONTENTS FROM boxes ORDER BY value DESC LIMIT 1,What is the content with the greatest value across all boxes?,True,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code ORDER BY T1.value DESC LIMIT 1
1697,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT avg(value) FROM boxes,SELECT avg(value) FROM boxes,Select the average value of all the boxes.,True,SELECT avg(value) FROM boxes
1698,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT avg(value) FROM boxes,SELECT avg(value) FROM boxes,What is the average value of boxes?,True,SELECT avg(value) FROM boxes
1699,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT T1.contents FROM boxes AS T1,SELECT DISTINCT CONTENTS FROM boxes,Select all distinct contents in all the boxes.,True,SELECT DISTINCT T1.contents FROM boxes AS T1
1700,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT contents FROM boxes,SELECT DISTINCT CONTENTS FROM boxes,What are the different contents in boxes?,True,SELECT DISTINCT contents FROM boxes
1701,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT count(DISTINCT contents) FROM boxes,SELECT count(DISTINCT CONTENTS) FROM boxes,Find the number of all distinct contents in all the boxes.,True,SELECT count(DISTINCT contents) FROM boxes
1702,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT count(DISTINCT contents) FROM boxes,SELECT count(DISTINCT CONTENTS) FROM boxes,How many different contents are stored in boxes?,True,SELECT count(DISTINCT contents) FROM boxes
1703,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT LOCATION FROM WAREHOUSES,SELECT count(DISTINCT LOCATION) FROM warehouses,Find all distinct locations of warehouses.,False,SELECT DISTINCT LOCATION FROM WAREHOUSES
1704,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT LOCATION FROM WAREHOUSES,SELECT count(DISTINCT LOCATION) FROM warehouses,What are the different locations of warehouses?,False,SELECT DISTINCT LOCATION FROM WAREHOUSES
1705,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',SELECT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',Find the code of boxes that are stored at the warehouses located at Chicago or New York.,True,SELECT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York'
1706,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',SELECT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',What are the codes of boxes stored in warehouses in either Chicago or New York?,True,SELECT DISTINCT T1.code FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York'
1707,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT sum(value) FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',SELECT sum(T1.value) FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',Find the total value of boxes in the warehouses located at Chicago or New York.,True,SELECT sum(value) FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York'
1708,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT sum(value) FROM boxes WHERE warehouse  =  ""Chicago"" OR warehouse  =  ""New York""",SELECT sum(T1.value) FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',What is the total value of boxes located in Chicago or New York?,False,"SELECT sum(value) FROM boxes WHERE warehouse  =  ""Chicago"" OR warehouse  =  ""New York"""
1709,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York',SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' INTERSECT SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York',Find all contents present in warehouses located in Chicago and those located in New York.,False,SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' OR T2.location  =  'New York'
1710,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT contents FROM boxes WHERE warehouse  =  ""Chicago"" INTERSECT SELECT contents FROM boxes WHERE warehouse  =  ""New York""",SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'Chicago' INTERSECT SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York',Find the contents that are stored in both Chicago and New York.,False,"SELECT contents FROM boxes WHERE warehouse  =  ""Chicago"" INTERSECT SELECT contents FROM boxes WHERE warehouse  =  ""New York"""
1711,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT contents FROM boxes WHERE warehouse!= 1,SELECT CONTENTS FROM boxes EXCEPT SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York',Find the type of contents that are not in the warehouses located at New York.,False,SELECT contents FROM boxes WHERE warehouse!= 1
1712,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location != 'New York',SELECT CONTENTS FROM boxes EXCEPT SELECT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location  =  'New York',What types of contents cannot be found in warehouses in New York?,False,SELECT DISTINCT T1.contents FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T2.location!= 'New York'
1713,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT LOCATION FROM WAREHOUSES WHERE WAREHOUSE IN (SELECT warehouse FROM boxes WHERE contents  =  'Rocks' EXCEPT SELECT warehouse FROM boxes WHERE contents  =  'Scissors'),SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' EXCEPT SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Scissors',Find the location of the warehouses which have contents Rocks but not Scissors.,False,SELECT LOCATION FROM WAREHOUSES WHERE WAREHOUSE IN (SELECT warehouse FROM boxes WHERE contents  =  'Rocks' EXCEPT SELECT warehouse FROM boxes WHERE contents  =  'Scissors')
1714,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT LOCATION FROM warehouses WHERE warehouse IN (SELECT warehouse FROM boxes WHERE contents  =  ""Rocks"") EXCEPT SELECT LOCATION FROM warehouses WHERE warehouse IN (SELECT warehouse FROM boxes WHERE contents  =  ""Scissors"")",SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' EXCEPT SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Scissors',What are the locations of warehouses that have boxes containing Rocks but not Scissors?,False,"SELECT LOCATION FROM warehouses WHERE warehouse IN (SELECT warehouse FROM boxes WHERE contents  =  ""Rocks"") EXCEPT SELECT LOCATION FROM warehouses WHERE warehouse IN (SELECT warehouse FROM boxes WHERE contents  =  ""Scissors"")"
1715,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT LOCATION FROM warehouses WHERE LOCATION IN (SELECT LOCATION FROM boxes WHERE contents  =  ""Rocks"" OR contents  =  ""Scissors"")",SELECT DISTINCT warehouse FROM boxes WHERE CONTENTS  =  'Rocks' OR CONTENTS  =  'Scissors',Find the warehouses which store contents Rocks or Scissors.,False,"SELECT LOCATION FROM warehouses WHERE warehouse IN (SELECT warehouse FROM boxes WHERE contents  =  ""Rocks"" OR contents  =  ""Scissors"")"
1716,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT DISTINCT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' OR T1.contents  =  'Scissors',SELECT DISTINCT warehouse FROM boxes WHERE CONTENTS  =  'Rocks' OR CONTENTS  =  'Scissors',What are the distinct warehouses that have boxes with Rocks or Scissors as contents?,False,SELECT DISTINCT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' OR T1.contents  =  'Scissors'
1717,spider_data/test_database/warehouse_1/warehouse_1.sqlite,SELECT LOCATION FROM warehouses WHERE code IN (SELECT warehouse FROM boxes WHERE contents  =  'Rocks'),SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' INTERSECT SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Scissors',Find the location of the warehouses which store contents Rocks and Scissors.,False,SELECT LOCATION FROM warehouses WHERE code IN (SELECT warehouse FROM boxes WHERE contents  =  'Rocks')
1718,spider_data/test_database/warehouse_1/warehouse_1.sqlite,"SELECT LOCATION FROM warehouses WHERE code IN (SELECT warehouse FROM boxes WHERE contents  =  ""Rocks"" AND contents  =  ""Scissors"")",SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Rocks' INTERSECT SELECT T2.location FROM boxes AS T1 JOIN warehouses AS T2 ON T1.warehouse  =  T2.code WHERE T1.contents  =  'Scissors',What are the locations of warehouses in which boxes that contain Rocks and Scissors are kept?,False,"SELECT LOCATION FROM warehouses WHERE code IN (SELECT warehouse FROM boxes WHERE contents  =  ""Rocks"" AND contents  =  ""Scissors"")"
