,db_path,generated_sql,gold_sql,question,isCorrect
5009,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.pName = 'Charles'
Execution failed on sql 'SELECT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.pName = 'Charles'': no such column: T2.pName",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',In which state is the college that Charles attends?,False
5010,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT AVG(Tryout.HS) AS avg_hours, MAX(Tryout.HS) AS max_hours  FROM Player  JOIN Tryout ON Player.pID = Tryout.pID  WHERE Tryout.decision = 'yes';
Execution failed on sql 'SELECT AVG(Tryout.HS) AS avg_hours, MAX(Tryout.HS) AS max_hours  FROM Player  JOIN Tryout ON Player.pID = Tryout.pID  WHERE Tryout.decision = 'yes';': no such column: Tryout.HS","SELECT avg(T1.HS) ,  max(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",Find the average and maximum hours for the students whose tryout decision is yes.,False
5011,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT AVG(T1.HS) as avg_hours, MAX(T1.HS) as max_hours  FROM Player AS T1  JOIN Tryout AS T2 ON T1.pID = T2.pID  WHERE T2.decision = 'yes';","SELECT avg(T1.HS) ,  max(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",What is the average and maximum number of hours students who made the team practiced?,True
5012,spider_data/database/soccer_2/soccer_2.sqlite,"120
Execution failed on sql '120': near ""120"": syntax error",SELECT avg(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'no',Find the average hours for the students whose tryout decision is no.,False
5013,spider_data/database/soccer_2/soccer_2.sqlite,SELECT AVG(T2.HS) AS avg_hours_practiced FROM Tryout T1 JOIN Player T2 ON T1.pID = T2.pID WHERE T1.decision = 'no';,SELECT avg(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'no',What is the average number of hours spent practicing for students who got rejected?,True
5014,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT MAX(T2.HS), T1.pPos  FROM Tryout AS T1  JOIN Player AS T2 ON T1.pID = T2.pID  WHERE T2.HS > 1000  GROUP BY T1.pPos;","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos",What is the maximum training hours for the students whose training hours is greater than 1000 in different positions?,True
5015,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT T.pPos, MAX(T.HS) AS max_hours FROM Player P JOIN Tryout T ON P.pID = T.pID WHERE T.cName IN (SELECT cName FROM College WHERE enr > 1000) GROUP BY T.pPos;
Execution failed on sql 'SELECT T.pPos, MAX(T.HS) AS max_hours FROM Player P JOIN Tryout T ON P.pID = T.pID WHERE T.cName IN (SELECT cName FROM College WHERE enr > 1000) GROUP BY T.pPos;': no such column: T.HS","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos","For each position, what is the maximum number of  hours for students who spent more than 1000 hours training?",False
5016,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT T1.cName FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.pName LIKE 'D%'
Execution failed on sql 'SELECT DISTINCT T1.cName FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.pName LIKE 'D%'': no such column: T2.pName",SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',Which colleges do the tryout players whose name starts with letter D go to?,False
5017,spider_data/database/soccer_2/soccer_2.sqlite,SELECT C.cName FROM College AS C JOIN Tryout AS T ON C.cName = T.cName JOIN Player AS P ON T.pID = P.pID WHERE P.pName LIKE 'D%' AND T.decision = 'yes',SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',Which colleges does each player with a name that starts with the letter D  who tried out go to?,True
5018,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE cName IN (SELECT cName FROM Tryout WHERE pPos = 'goalie' AND decision = 'yes');,SELECT cName FROM  tryout WHERE decision  =  'yes' AND pPos  =  'goalie',Which college has any student who is a goalie and succeeded in the tryout.,True
5019,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE cName IN (SELECT cName FROM Tryout WHERE pPos = 'goalie' AND decision = 'yes');,SELECT cName FROM  tryout WHERE decision  =  'yes' AND pPos  =  'goalie',What college has a student who successfully made the team in the role of a goalie?,True
5020,spider_data/database/soccer_2/soccer_2.sqlite,SELECT T1.pName FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID WHERE T2.cName = (SELECT cName FROM College ORDER BY enr DESC LIMIT 1),SELECT T2.pName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T1.cName  =  (SELECT cName FROM college ORDER BY enr DESC LIMIT 1),Find the name of the tryout players who are from the college with largest size.,True
5021,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT T1.pName FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID WHERE T2.cName = (SELECT cName FROM College ORDER BY enr DESC LIMIT 1) </sql>
Execution failed on sql '<sql> SELECT T1.pName FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID WHERE T2.cName = (SELECT cName FROM College ORDER BY enr DESC LIMIT 1) </sql>': near ""<"": syntax error",SELECT T2.pName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T1.cName  =  (SELECT cName FROM college ORDER BY enr DESC LIMIT 1),What are the names of all tryout participants who are from the largest college?,False
5022,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT c.state, c.enr FROM College c JOIN Tryout t ON c.cName = t.cName WHERE t.decision = 'yes'; </sql>
Execution failed on sql '<sql> SELECT c.state, c.enr FROM College c JOIN Tryout t ON c.cName = t.cName WHERE t.decision = 'yes'; </sql>': near ""<"": syntax error","SELECT DISTINCT T1.state ,  T1.enr FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes'",What is the state and enrollment of the colleges where have any students who got accepted in the tryout decision.,False
5023,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT COUNT(DISTINCT T1.cName), T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.decision = 'yes' GROUP BY T1.state","SELECT DISTINCT T1.state ,  T1.enr FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes'","How many students are enrolled in colleges that have student accepted during tryouts, and in which states are those colleges?",False
5024,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE (state = 'LA' AND enr > 15000) OR (state = 'AZ' AND enr < 13000),"SELECT cName FROM College WHERE enr  <  13000 AND state = ""AZ"" UNION SELECT cName FROM College WHERE enr  >  15000 AND state = ""LA""",Find the names of either colleges in LA with greater than 15000 size or in state AZ with less than 13000 enrollment.,False
5025,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE state = 'LA' AND enr > 15000 UNION SELECT cName FROM College WHERE state = 'AZ' AND enr < 13000;,"SELECT cName FROM College WHERE enr  <  13000 AND state = ""AZ"" UNION SELECT cName FROM College WHERE enr  >  15000 AND state = ""LA""","What are the names of colleges in LA that have more than 15,000 students and of colleges in AZ with less than 13,000 students?",True
5026,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE cName IN (SELECT cName FROM Tryout WHERE pPos = 'goalie') AND cName IN (SELECT cName FROM Tryout WHERE pPos = 'mid'),SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',Find the names of schools that have some students playing in goalie and mid positions.,True
5027,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT cName FROM Tryout WHERE pPos IN ('goal', 'mid'); ```
Execution failed on sql 'SELECT DISTINCT cName FROM Tryout WHERE pPos IN ('goal', 'mid'); ```': You can only execute one statement at a time.",SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,False
5028,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT DISTINCT C.state  FROM College C JOIN Tryout T ON C.cName = T.cName WHERE T.pPos IN ('goalie', 'mid') </sql>
Execution failed on sql '<sql> SELECT DISTINCT C.state  FROM College C JOIN Tryout T ON C.cName = T.cName WHERE T.pPos IN ('goalie', 'mid') </sql>': near ""<"": syntax error",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',Find the names of states that have some college students playing in goalie and mid positions.,False
5029,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT state  FROM College C JOIN Player P ON C.cName = P.cName JOIN Tryout T ON P.pID = T.pID WHERE pPos IN ('goalie', 'mid-field');
Execution failed on sql 'SELECT DISTINCT state  FROM College C JOIN Player P ON C.cName = P.cName JOIN Tryout T ON P.pID = T.pID WHERE pPos IN ('goalie', 'mid-field');': no such column: P.cName",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',What are the names of the states that have some college students playing in the positions of goalie and mid-field?,False
5030,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM  (SELECT cName FROM Tryout WHERE pPos = 'goalie' INTERSECT SELECT cName FROM Tryout WHERE pPos = 'mid'),SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),How many schools have some students playing in goalie and mid positions.,True
5031,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM (   SELECT cName FROM Tryout WHERE pPos = 'goalie' INTERSECT   SELECT cName FROM Tryout WHERE pPos = 'mid-field' ) AS SchoolsPlayingInBothPositions,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),How many schools have students playing in goalie and mid-field positions?,False
5032,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT cName FROM Tryout WHERE pPos = 'mid' AND cName NOT IN (     SELECT cName     FROM Tryout     WHERE pPos = 'goalie' ); ```
Execution failed on sql 'SELECT DISTINCT cName FROM Tryout WHERE pPos = 'mid' AND cName NOT IN (     SELECT cName     FROM Tryout     WHERE pPos = 'goalie' ); ```': You can only execute one statement at a time.",SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',Find the names of schools that have some players in the mid position but not in the goalie position.,False
5033,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE cName IN (SELECT cName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE pPos = 'mid') AND cName NOT IN (SELECT cName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE pPos = 'goalie'),SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',What are the names of the schools with some players in the mid position but no goalies?,True
5034,spider_data/database/soccer_2/soccer_2.sqlite,SELECT T1.state FROM College AS T1 JOIN Player AS T2 ON T1.cName = T2.pID JOIN Tryout AS T3 ON T2.pID = T3.pID WHERE T3.pPos = 'mid' AND T1.state NOT IN (     SELECT T1.state     FROM College AS T1     JOIN Player AS T2 ON T1.cName = T2.pID     JOIN Tryout AS T3 ON T2.pID = T3.pID     WHERE T3.pPos = 'goalie' ),SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',Find the names of states that have some college students playing in the mid position but not in the goalie position.,True
5035,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT T1.state FROM College AS T1 JOIN Player AS T2 ON T1.cName = T2.yCard JOIN Tryout AS T3 ON T2.pID = T3.pID WHERE T3.pPos = 'mid' AND T3.decision = 'yes' EXCEPT SELECT DISTINCT T1.state FROM College AS T1 JOIN Player AS T2 ON T1.cName = T2.yCard JOIN Tryout AS T3 ON T2.pID = T3.pID WHERE T3.pPos = 'goalie' AND T3.decision = 'yes',SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',What are the names of all the states with college students playing in the mid position but no goalies?,True
5036,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT COUNT(DISTINCT c.state)  FROM College c JOIN Player p ON c.cName = p.cName JOIN Tryout t ON p.pID = t.pID AND c.cName = t.cName WHERE t.pPos = 'mid' AND NOT EXISTS (     SELECT 1 FROM Tryout t2 WHERE t2.pID = p.pID AND t2.pPos = 'goalie' )
Execution failed on sql 'SELECT COUNT(DISTINCT c.state)  FROM College c JOIN Player p ON c.cName = p.cName JOIN Tryout t ON p.pID = t.pID AND c.cName = t.cName WHERE t.pPos = 'mid' AND NOT EXISTS (     SELECT 1 FROM Tryout t2 WHERE t2.pID = p.pID AND t2.pPos = 'goalie' )': no such column: p.cName",SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),How many states that have some college students playing in the mid position but not in the goalie position.,False
5037,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(T1.state) FROM College AS T1 JOIN Player AS T2 ON T1.cName = T2.HS JOIN Tryout AS T3 ON T2.pID = T3.pID WHERE T3.pPos = 'mid' AND T3.decision != 'yes',SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),What is the count of states with college students playing in the mid position but not as goalies?,False
5038,spider_data/database/soccer_2/soccer_2.sqlite,SELECT state FROM College WHERE enr < (SELECT MAX(enr) FROM College),SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),Find the states where have the colleges whose enrollments are less than the largest size.,True
5039,spider_data/database/soccer_2/soccer_2.sqlite,SELECT T1.state FROM College AS T1 WHERE T1.enr < (SELECT MAX(enr) FROM College),SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),What are the states with colleges that have enrollments less than the some other college?,True
5040,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT cName  FROM College WHERE enr > (SELECT MIN(enr) FROM College WHERE state = 'FL'); ```
Execution failed on sql 'SELECT cName  FROM College WHERE enr > (SELECT MIN(enr) FROM College WHERE state = 'FL'); ```': You can only execute one statement at a time.",SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),Find names of colleges with enrollment greater than that of some (at least one) college in the FL state.,False
